Sales_Volume,Product_Cost,Revenue,Total_Costs,Profit
325.27,19.41,16263.25,11312.31,4950.94
195.12,18.01,9756.04,8513.29,1242.75
211.83,19.87,10591.63,9209.19,1382.43
286.98,20.41,14349.16,10857.43,3491.73
278.19,17.60,13909.43,9895.26,4014.16
356.76,17.33,17838.22,11181.50,6656.72
316.86,20.89,15842.89,11620.67,4222.22
276.21,19.19,13810.60,10299.76,3510.84
216.88,19.67,10843.98,9265.66,1578.32
234.71,19.28,11735.53,9525.37,2210.17
315.72,23.04,15785.89,12274.52,3511.37
284.05,22.52,14202.60,11397.85,2804.75
303.01,17.53,15150.41,10310.31,4840.10
216.85,18.93,10842.56,9105.95,1736.61
335.78,21.70,16789.11,12286.48,4502.63
391.39,21.20,19569.32,13298.91,6270.41
243.65,19.92,12182.47,9852.79,2329.69
298.30,17.72,14914.78,10287.23,4627.55
455.75,18.63,22787.64,13492.92,9294.72
263.28,18.97,13163.84,9993.43,3170.41
320.01,20.55,16000.51,11577.49,4423.03
184.95,23.41,9247.25,9329.09,-81.84
322.46,18.63,16123.23,11006.30,5116.93
184.68,17.95,9233.95,8314.61,919.35
442.89,19.78,22144.67,13761.68,8382.99
349.18,22.06,17458.95,12704.10,4754.85
369.82,17.11,18490.93,11326.20,7164.72
346.14,22.91,17307.20,12929.21,4377.99
318.83,19.66,15941.62,11266.95,4674.67
289.72,18.53,14485.91,10368.87,4117.04
393.56,16.80,19677.85,11611.61,8066.24
441.24,21.41,22061.83,14448.22,7613.61
299.81,19.66,14990.36,10893.51,4096.85
425.99,20.34,21299.60,13665.28,7634.32
317.43,18.20,15871.29,10776.63,5094.65
307.83,19.36,15391.51,10960.15,4431.36
290.68,19.03,14533.97,10530.71,4003.26
229.39,19.80,11469.74,9541.75,1928.00
117.25,18.66,5862.52,7188.00,-1325.48
239.00,16.93,11949.91,9046.63,2903.28
301.95,25.00,15097.71,12548.85,2548.85
274.35,17.27,13717.34,9738.84,3978.49
289.42,20.36,14470.85,10893.38,3577.48
460.65,16.46,23032.68,12580.49,10452.19
267.40,16.01,13369.86,9279.93,4089.92
290.20,20.20,14509.82,10860.70,3649.11
203.35,20.35,10167.51,9137.92,1029.59
161.94,22.52,8097.02,8647.38,-550.36
365.96,20.80,18297.90,12611.60,5686.31
314.68,19.70,15733.75,11199.22,4534.53
361.64,18.10,18081.98,11545.96,6536.01
209.49,23.00,10474.72,9817.96,656.76
314.92,21.86,15746.12,11883.48,3862.64
242.45,17.51,12122.39,9244.62,2877.78
235.07,20.08,11753.69,9719.33,2034.37
130.37,20.29,6518.29,7644.87,-1126.59
202.11,19.31,10105.70,8902.56,1203.14
257.29,21.54,12864.71,10543.07,2321.64
196.70,21.66,9834.85,9261.14,573.71
466.36,19.62,23318.24,14149.62,9168.62
257.13,19.44,12856.62,9998.21,2858.42
202.11,23.00,10105.37,9648.05,457.32
226.20,21.87,11310.03,9946.03,1364.00
318.39,20.14,15919.29,11413.79,4505.49
171.58,16.74,8578.93,7872.50,706.43
395.09,20.69,19754.70,13173.70,6581.00
444.50,21.40,22225.10,14510.64,7714.46
240.50,15.00,12024.92,8607.48,3417.44
289.76,20.50,14487.84,10941.10,3546.74
142.08,19.17,7104.02,7723.20,-619.18
330.46,19.56,16523.09,11463.27,5059.82
281.97,18.19,14098.64,10127.74,3970.90
246.99,19.70,12349.26,9866.50,2482.76
228.64,22.78,11431.75,10209.22,1222.53
333.63,19.11,16681.62,11374.78,5306.84
282.48,21.93,14123.78,11195.02,2928.77
219.89,18.39,10994.32,9043.13,1951.19
342.29,21.52,17114.69,12365.31,4749.38
313.47,20.00,15673.40,11270.40,4403.00
393.67,20.70,19683.46,13150.55,6532.91
196.94,20.01,9847.18,8941.69,905.49
369.05,21.28,18452.73,12854.68,5598.05
338.39,15.00,16919.37,10075.81,6843.56
195.92,17.16,9796.06,8362.08,1433.98
343.75,20.83,17187.46,12161.72,5025.73
287.95,15.91,14397.31,9582.07,4815.25
433.66,18.94,21682.92,13212.99,8469.93
206.44,19.89,10321.87,9106.31,1215.56
330.96,18.34,16548.18,11071.10,5477.07
274.81,18.62,13740.48,10116.10,3624.38
441.22,20.54,22061.11,14064.10,7997.01
262.47,22.02,13123.73,10779.32,2344.41
445.00,18.08,22249.94,13046.96,9202.98
411.22,18.85,20561.21,12751.53,7809.68
247.07,18.54,12353.68,9580.12,2773.56
374.63,15.16,18731.70,10678.42,8053.28
481.25,20.28,24062.36,14761.34,9301.02
242.17,21.87,12108.63,10296.18,1812.45
286.93,22.03,14346.41,11321.97,3024.44
304.08,18.26,15203.89,10551.99,4651.89
253.60,17.50,12680.25,9437.23,3243.02
134.95,20.04,6747.27,7704.74,-957.47
232.70,21.66,11635.20,10040.03,1595.17
250.18,20.31,12509.15,10081.14,2428.01
288.38,20.58,14419.13,10934.51,3484.61
217.00,22.28,10849.83,9835.48,1014.35
399.30,18.52,19965.21,12395.80,7569.41
346.35,19.56,17317.70,11774.70,5542.99
182.56,23.27,9127.97,9248.01,-120.05
332.69,19.61,16634.50,11522.85,5111.66
333.54,17.47,16677.22,10825.46,5851.76
440.82,18.66,22040.99,13226.26,8814.72
115.55,18.12,5777.29,7094.11,-1316.82
240.84,20.71,12041.77,9988.74,2053.03
424.00,18.21,21199.78,12720.16,8479.62
426.32,20.54,21315.82,13757.42,7558.40
350.49,18.53,17524.53,11493.84,6030.68
363.11,15.75,18155.49,10720.16,7435.33
185.55,20.61,9277.45,8824.77,452.68
302.79,20.30,15139.73,11145.80,3993.93
236.11,21.04,11805.63,9966.75,1838.88
220.41,18.65,11020.27,9111.45,1908.82
376.81,18.44,18840.51,11948.72,6891.79
203.94,20.80,10196.89,9242.50,954.38
293.63,23.04,14681.44,11764.63,2916.81
429.90,20.02,21495.10,13607.64,7887.46
221.93,20.85,11096.43,9627.03,1469.40
458.04,19.36,22902.07,13866.23,9035.84
478.62,16.91,23931.17,13094.83,10836.34
311.45,21.93,15572.56,11831.64,3740.92
216.67,21.82,10833.40,9727.01,1106.39
259.02,21.42,12951.16,10548.68,2402.48
284.28,19.64,14214.04,10582.17,3631.87
257.31,21.19,12865.42,10453.42,2412.00
249.84,21.79,12491.80,10443.31,2048.49
452.87,23.24,22643.30,15524.75,7118.55
210.77,21.98,10538.32,9632.02,906.29
353.94,20.13,17696.96,12123.96,5573.00
105.73,17.38,5286.46,6837.94,-1551.48
320.26,20.31,16013.15,11504.96,4508.19
418.00,20.51,20899.83,13574.43,7325.40
251.77,21.42,12588.60,10392.47,2196.13
221.83,22.71,11091.40,10037.22,1054.18
333.07,19.81,16653.50,11598.02,5055.48
348.37,24.20,17418.46,13431.22,3987.24
342.02,16.48,17101.02,10636.98,6464.04
259.83,20.84,12991.46,10414.50,2576.96
242.04,18.40,12102.15,9454.31,2647.84
440.62,16.19,22030.78,12131.61,9899.17
421.67,19.60,21083.36,13263.18,7820.18
291.27,17.09,14563.65,9976.59,4587.06
389.07,19.68,19453.72,12655.87,6797.85
290.23,20.07,14511.29,10824.70,3686.59
284.26,22.24,14212.92,11321.08,2891.84
211.99,16.98,10599.34,8600.56,1998.78
284.70,21.82,14234.78,11211.17,3023.61
307.63,20.20,15381.44,11212.92,4168.52
142.43,22.06,7121.52,8141.69,-1020.16
288.49,19.14,14424.57,10520.72,3903.86
367.74,17.34,18387.23,11375.04,7012.19
340.01,17.57,17000.58,10972.30,6028.27
329.16,17.42,16457.83,10732.72,5725.11
414.94,20.96,20746.89,13695.28,7051.61
137.98,22.95,6899.05,8167.20,-1268.14
311.75,18.87,15587.75,10882.85,4704.90
369.57,21.26,18478.48,12856.41,5622.07
308.45,16.95,15422.27,10229.11,5193.16
260.97,20.36,13048.55,10313.54,2735.01
204.40,21.34,10220.16,9361.38,858.79
405.16,17.10,20257.91,11929.73,8328.19
294.06,19.59,14703.22,10761.38,3941.84
401.25,21.43,20062.70,13599.61,6463.09
317.98,15.00,15898.92,9769.68,6129.25
338.55,22.67,16927.73,12675.34,4252.39
374.86,20.71,18743.18,12762.44,5980.75
334.87,21.43,16743.55,12177.44,4566.11
278.45,19.17,13922.50,10339.16,3583.34
302.75,16.55,15137.28,10011.82,5125.46
374.48,21.07,18723.78,12889.50,5834.28
272.89,19.83,13644.65,10412.79,3231.87
276.21,20.06,13810.46,10541.93,3268.54
187.49,22.18,9374.70,9157.72,216.98
417.34,21.52,20866.83,13982.81,6884.02
185.34,23.84,9267.00,9418.96,-151.97
332.24,20.31,16612.02,11747.04,4864.98
281.81,18.62,14090.59,10246.65,3843.94
280.14,19.62,14006.88,10497.19,3509.69
339.89,20.83,16994.40,12080.32,4914.08
173.26,22.03,8663.16,8817.29,-154.12
319.71,17.07,15985.63,10456.19,5529.44
364.95,20.02,18247.69,12305.31,5942.38
382.77,23.22,19138.48,13887.56,5250.92
216.80,19.52,10840.04,9231.86,1608.18
409.41,21.86,20470.52,13950.54,6519.98
334.14,20.99,16707.18,12012.42,4694.77
402.78,21.91,20139.03,13825.62,6313.41
297.03,18.38,14851.71,10459.63,4392.08
308.59,18.39,15429.56,10674.74,4754.82
419.52,20.04,20976.03,13407.42,7568.61
410.52,16.94,20525.84,11952.33,8573.51
289.35,19.46,14467.43,10630.87,3836.55
248.17,20.51,12408.27,10088.82,2319.45
277.35,23.57,13867.59,11536.98,2330.61
276.13,20.81,13806.41,10744.97,3061.44
251.49,21.25,12574.52,10344.29,2230.23
246.58,22.33,12329.11,10505.92,1823.19
394.57,18.07,19728.62,12130.19,7598.43
174.76,19.67,8737.97,8437.49,300.48
339.40,24.85,16970.20,13434.47,3535.73
217.58,19.84,10879.12,9317.22,1561.90
266.01,22.23,13300.67,10914.24,2386.43
170.17,21.93,8508.36,8731.34,-222.98
246.96,17.04,12348.11,9209.17,3138.94
363.89,20.62,18194.43,12503.73,5690.70
404.09,20.29,20204.49,13200.39,7004.09
233.12,20.66,11656.23,9816.34,1839.90
292.57,18.49,14628.58,10410.17,4218.41
293.97,17.77,14698.70,10222.79,4475.91
399.43,19.05,19971.59,12608.37,7363.22
362.25,19.80,18112.32,12174.07,5938.24
302.63,22.37,15131.64,11769.89,3361.75
337.70,23.63,16885.16,12981.49,3903.67
389.49,22.79,19474.70,13877.81,5596.88
127.62,21.72,6381.23,7772.05,-1390.82
279.53,17.99,13976.53,10029.12,3947.40
413.86,19.18,20692.87,12938.70,7754.17
355.86,20.42,17793.24,12266.71,5526.53
308.76,18.74,15438.01,10784.66,4653.35
306.02,21.15,15300.97,11473.66,3827.31
266.80,21.44,13339.91,10720.41,2619.49
304.15,21.07,15207.36,11409.16,3798.19
333.96,22.05,16697.99,12363.90,4334.09
282.95,18.19,14147.27,10147.01,4000.26
348.78,21.87,17438.96,12626.29,4812.67
394.64,18.61,19731.84,12343.68,7388.16
211.24,18.12,10562.10,8827.31,1734.79
290.06,21.06,14503.13,11109.94,3393.18
280.67,22.43,14033.49,11295.92,2737.58
341.88,20.98,17093.86,12171.23,4922.64
241.38,20.04,12069.19,9837.72,2231.47
330.35,20.62,16517.68,11811.99,4705.68
401.00,20.27,20050.04,13129.43,6920.61
282.89,17.75,14144.74,10020.85,4123.90
415.63,17.51,20781.37,12279.61,8501.75
476.61,19.84,23830.70,14457.14,9373.56
192.13,20.16,9606.34,8873.22,733.12
236.54,20.02,11827.20,9736.24,2090.96
437.00,21.35,21849.75,14330.81,7518.95
442.26,19.57,22113.05,13654.63,8458.43
188.41,21.13,9420.57,8980.37,440.20
134.64,19.71,6731.96,7653.85,-921.89
213.53,23.65,10676.27,10049.17,627.09
482.14,20.16,24107.00,14720.63,9386.37
220.00,24.68,10999.99,10429.91,570.08
300.51,20.70,15025.51,11221.77,3803.74
389.88,19.57,19493.96,12630.97,6862.99
140.40,18.20,7019.98,7555.43,-535.45
322.12,17.11,16106.06,10512.85,5593.20
248.87,18.02,12443.46,9483.90,2959.55
395.06,18.24,19752.81,12206.14,7546.67
250.59,20.79,12529.42,10209.64,2319.78
341.70,18.95,17084.90,11474.38,5610.52
338.56,20.37,16928.07,11897.80,5030.27
233.11,22.56,11655.73,10259.99,1395.74
152.76,19.82,7638.15,8028.43,-390.28
280.94,24.16,14047.09,11787.08,2260.01
252.10,17.65,12605.17,9449.22,3155.95
376.38,19.70,18819.03,12414.26,6404.77
373.62,18.92,18681.21,12069.48,6611.72
291.21,21.87,14560.59,11369.68,3190.91
322.58,15.52,16128.84,10006.53,6122.31
322.07,17.11,16103.48,10511.82,5591.65
382.41,19.79,19120.51,12566.10,6554.41
284.39,23.10,14219.57,11570.23,2649.35
248.44,20.45,12422.22,10081.11,2341.11
245.61,17.30,12280.59,9248.32,3032.27
307.37,17.61,15368.72,10411.53,4957.19
289.56,23.35,14477.85,11759.99,2717.86
287.64,18.76,14382.12,10395.52,3986.60
185.39,18.11,9269.36,8358.12,911.25
349.96,22.95,17498.05,13033.27,4464.78
230.76,22.02,11538.14,10081.91,1456.24
225.52,22.55,11276.20,10085.14,1191.06
281.72,18.10,14085.79,10099.03,3986.76
234.99,16.95,11749.49,8983.03,2766.47
317.54,20.27,15877.04,11435.39,4441.65
272.39,20.67,13619.32,10630.30,2989.02
289.51,20.73,14475.35,11001.25,3474.10
307.58,22.96,15378.87,12060.86,3318.01
227.60,16.53,11380.21,8762.86,2617.35
211.62,21.72,10581.25,9596.36,984.88
402.19,17.81,20109.64,12161.75,7947.89
286.27,21.71,14313.69,11215.42,3098.26
281.57,19.05,14078.48,10363.92,3714.55
153.38,18.37,7668.79,7817.83,-149.04
299.59,18.78,14979.74,10626.45,4353.29
311.14,17.11,15557.22,10323.30,5233.92
312.14,20.08,15606.82,11267.97,4338.85
346.91,18.45,17345.34,11402.05,5943.30
219.16,21.57,10957.88,9727.80,1230.08
242.05,21.28,12102.44,10150.82,1951.61
376.95,23.38,18847.45,13811.68,5035.77
434.99,20.73,21749.48,14018.49,7730.99
204.28,21.04,10214.07,9298.36,915.71
299.53,22.80,14976.47,11829.33,3147.14
230.90,18.74,11544.86,9328.09,2216.77
169.32,17.02,8466.21,7882.49,583.72
261.37,20.40,13068.50,10332.00,2736.50
207.21,17.15,10360.74,8554.71,1806.02
347.67,24.91,17383.35,13659.65,3723.70
306.86,22.91,15343.14,12030.53,3312.61
207.27,24.33,10363.48,10042.44,321.03
127.19,20.12,6359.53,7559.70,-1200.17
376.12,21.10,18805.76,12936.46,5869.30
218.72,19.08,10936.23,9173.50,1762.74
322.51,21.77,16125.50,12019.71,4105.80
264.18,17.57,13208.80,9641.28,3567.51
317.90,15.00,15894.90,9768.47,6126.43
258.91,18.42,12945.48,9768.75,3176.74
183.40,17.09,9169.88,8134.09,1035.79
233.55,22.96,11677.57,10361.37,1316.20
222.66,23.63,11132.84,10261.68,871.16
285.04,17.19,14252.24,9901.10,4351.14
334.66,22.58,16733.00,12557.77,4175.23
245.27,21.90,12263.69,10372.18,1891.52
131.07,16.86,6553.70,7209.97,-656.27
303.82,19.22,15191.20,10839.34,4351.87
322.41,18.84,16120.35,11074.04,5046.31
445.50,21.50,22274.95,14576.44,7698.51
318.78,17.54,15938.77,10592.10,5346.67
294.15,19.80,14707.45,10824.81,3882.63
315.26,18.63,15763.14,10872.75,4890.38
424.05,20.95,21202.65,13882.50,7320.15
382.83,19.57,19141.30,12490.53,6650.77
260.74,18.93,13037.15,9935.74,3101.41
237.77,19.57,11888.46,9653.95,2234.51
244.95,24.07,12247.53,10896.47,1351.06
300.89,19.17,15044.31,10766.84,4277.46
356.91,17.92,17845.27,11395.03,6450.25
300.64,21.17,15032.24,11363.71,3668.53
173.65,19.71,8682.29,8423.07,259.22
351.29,17.17,17564.69,11031.55,6533.14
375.41,24.46,18770.56,14183.68,4586.88
252.18,19.30,12609.18,9865.89,2743.28
336.08,19.24,16803.97,11467.60,5336.37
284.74,20.32,14236.79,10785.74,3451.06
405.82,23.46,20290.85,14520.56,5770.29
388.73,16.64,19436.29,11468.59,7967.69
305.15,20.55,15257.64,11271.49,3986.15
342.90,24.17,17145.14,13289.52,3855.62
403.40,20.26,20169.88,13171.81,6998.07
299.14,17.53,14957.08,10243.75,4713.33
258.30,18.76,12915.18,9846.61,3068.58
359.62,20.41,17980.97,12341.19,5639.78
232.68,22.66,11634.25,10273.02,1361.23
276.30,19.32,13815.11,10338.53,3476.59
396.36,21.65,19817.86,13582.44,6235.42
351.52,17.13,17576.02,11021.28,6554.73
279.74,17.11,13986.78,9786.99,4199.79
231.07,19.03,11553.54,9398.29,2155.25
268.75,22.88,13437.63,11148.00,2289.63
250.76,20.14,12537.96,10049.73,2488.23
218.69,20.58,10934.46,9500.54,1433.92
356.71,20.56,17835.27,12332.49,5502.77
242.01,22.22,12100.28,10376.98,1723.30
290.61,18.78,14530.66,10457.59,4073.07
275.70,21.38,13784.75,10893.41,2891.34
462.13,18.34,23106.72,13474.73,9631.99
276.88,23.97,13844.12,11635.91,2208.21
179.99,18.40,8999.56,8311.70,687.86
184.77,18.24,9238.53,8369.33,869.20
319.06,21.10,15952.94,11731.93,4221.01
320.97,20.16,16048.62,11470.67,4577.95
283.03,20.65,14151.60,10845.66,3305.94
285.87,20.45,14293.48,10847.36,3446.12
165.69,17.82,8284.28,7952.39,331.89
303.34,23.23,15166.86,12045.53,3121.33
300.95,21.79,15047.51,11556.83,3490.68
209.38,22.72,10468.99,9756.67,712.32
191.14,18.94,9557.18,8620.90,936.28
199.43,20.83,9971.37,9154.68,816.69
189.90,20.39,9495.07,8872.99,622.08
323.30,22.26,16164.94,12195.34,3969.60
225.37,22.32,11268.69,10030.46,1238.24
241.83,20.39,12091.26,9929.87,2161.39
217.84,16.96,10891.90,8695.42,2196.47
441.92,23.56,22096.05,15411.36,6684.69
392.15,21.11,19607.74,13279.16,6328.58
235.79,18.78,11789.62,9428.92,2360.70
261.88,20.81,13094.03,10450.54,2643.48
229.58,16.98,11479.09,8897.80,2581.29
298.37,22.11,14918.43,11597.14,3321.29
139.61,17.06,6980.43,7381.38,-400.95
337.86,19.56,16892.82,11607.91,5284.91
304.69,20.49,15234.33,11242.69,3991.63
409.95,22.08,20497.53,14050.76,6446.77
214.68,20.21,10733.98,9339.34,1394.64
374.82,21.27,18740.75,12972.29,5768.47
370.99,19.94,18549.59,12398.94,6150.65
200.87,19.94,10043.44,9004.44,1038.99
278.56,20.17,13928.15,10618.88,3309.27
216.67,19.62,10833.57,9251.50,1582.07
242.75,16.63,12137.51,9036.17,3101.34
245.12,18.46,12255.98,9525.73,2730.25
311.58,20.49,15579.13,11384.19,4194.95
281.42,19.50,14070.95,10488.17,3582.79
435.34,19.69,21766.82,13571.07,8195.75
200.55,19.35,10027.33,8881.24,1146.09
454.12,18.27,22706.19,13298.11,9408.07
235.83,19.01,11791.74,9484.12,2307.62
365.20,19.39,18260.18,12079.96,6180.22
264.67,20.01,13233.71,10296.21,2937.50
206.99,20.79,10349.42,9302.62,1046.80
393.38,19.64,19668.76,12725.45,6943.30
257.19,17.94,12859.53,9614.18,3245.35
334.80,17.20,16739.92,10759.82,5980.10
313.76,25.00,15688.11,12844.06,2844.06
294.27,17.74,14713.46,10220.44,4493.01
299.16,18.96,14958.11,10672.94,4285.17
353.64,21.03,17682.05,12438.48,5243.56
183.80,20.72,9189.82,8808.58,381.24
337.07,21.04,16853.60,12092.58,4761.02
408.70,19.11,20435.18,12812.19,7622.99
167.99,20.48,8399.65,8440.01,-40.36
206.08,20.12,10303.84,9146.82,1157.02
349.44,19.38,17471.81,11770.58,5701.23
287.04,20.49,14351.81,10881.61,3470.20
279.68,22.11,13983.86,11183.87,2799.99
204.68,19.96,10233.86,9084.46,1149.41
301.36,19.97,15067.93,11017.80,4050.13
200.62,22.14,10030.81,9440.91,589.91
295.27,21.92,14763.41,11473.08,3290.33
362.48,23.17,18124.18,13397.97,4726.20
243.74,16.49,12186.99,9018.67,3168.32
296.12,21.81,14805.98,11458.44,3347.54
474.73,21.20,23736.35,15065.71,8670.64
341.67,18.23,17083.57,11228.22,5855.34
387.34,20.50,19367.18,12941.77,6425.41
282.18,22.10,14108.76,11236.71,2872.06
363.72,18.34,18186.20,11671.31,6514.89
156.93,20.89,7846.37,8277.45,-431.08
199.16,21.74,9958.05,9330.30,627.75
227.46,17.86,11372.92,9061.94,2310.98
279.32,19.72,13966.07,10506.94,3459.13
388.91,20.60,19445.63,13012.35,6433.28
266.44,18.41,13321.85,9904.50,3417.35
333.78,18.24,16688.82,11088.65,5600.17
347.50,19.73,17375.23,11856.23,5518.99
318.05,21.60,15902.55,11870.95,4031.61
269.05,21.29,13452.72,10727.48,2725.23
316.06,18.28,15802.75,10776.59,5026.16
265.47,21.30,13273.64,10655.72,2617.92
181.91,18.33,9095.70,8334.14,761.56
476.01,16.78,23800.33,12987.23,10813.10
200.87,19.27,10043.46,8869.89,1173.57
176.08,22.25,8803.90,8917.02,-113.12
401.42,21.31,20071.12,13555.08,6516.04
255.39,20.00,12769.62,10107.04,2662.57
332.74,19.17,16636.95,11377.47,5259.48
262.24,19.22,13111.79,10040.30,3071.49
276.96,20.22,13848.21,10599.54,3248.67
244.81,17.86,12240.34,9373.02,2867.33
265.66,19.30,13283.04,10128.26,3154.78
281.26,19.57,14063.12,10503.98,3559.13
350.44,17.30,17522.25,11061.94,6460.30
302.32,18.32,15116.04,10539.45,4576.58
432.81,20.82,21640.39,14011.50,7628.89
157.88,20.02,7894.15,8160.66,-266.52
300.61,19.38,15030.73,10826.66,4204.07
317.62,18.18,15881.06,10773.45,5107.61
420.10,23.15,21004.93,14726.84,6278.09
162.71,18.32,8135.55,7981.52,154.03
315.28,20.50,15764.20,11464.32,4299.87
391.79,19.02,19589.45,12453.50,7135.96
239.12,20.07,11955.97,9799.74,2156.23
400.52,20.92,20025.91,13376.93,6648.99
139.03,17.26,6951.58,7399.62,-448.03
353.70,19.99,17685.01,12069.32,5615.69
426.85,22.38,21342.49,14553.52,6788.97
334.40,23.52,16719.88,12866.03,3853.84
287.41,19.74,14370.48,10673.46,3697.02
159.92,20.08,7996.03,8211.74,-215.71
420.06,24.42,21002.85,15258.91,5743.94
293.97,22.27,14698.41,11546.63,3151.79
148.16,18.77,7408.18,7780.36,-372.17
342.47,18.76,17123.72,11425.52,5698.20
296.33,21.91,14816.69,11493.59,3323.10
199.74,17.98,9986.89,8590.87,1396.02
230.93,22.18,11546.32,10120.90,1425.42
171.83,20.67,8591.40,8551.44,39.95
315.46,21.04,15772.80,11635.75,4137.04
326.11,19.49,16305.51,11354.76,4950.75
301.15,18.74,15057.59,10643.69,4413.90
379.04,22.92,18951.90,13689.06,5262.84
394.55,19.51,19727.60,12696.34,7031.26
324.64,19.18,16232.15,11226.05,5006.11
131.95,19.84,6597.28,7617.76,-1020.49
343.85,20.39,17192.69,12009.82,5182.87
282.87,17.94,14143.29,10074.15,4069.15
313.57,18.87,15678.60,10917.18,4761.42
332.45,18.76,16622.42,11238.04,5384.38
267.39,21.69,13369.43,10799.81,2569.62
418.56,18.23,20928.11,12629.58,8298.53
203.53,16.49,10176.39,8355.86,1820.53
337.89,16.07,16894.59,10428.51,6466.09
118.68,17.06,5933.76,7024.51,-1090.75
422.36,22.72,21118.02,14597.33,6520.69
194.87,20.03,9743.50,8903.72,839.79
187.12,21.00,9356.24,8930.09,426.15
263.22,21.07,13160.98,10546.82,2614.16
272.87,20.11,13643.68,10488.14,3155.55
230.94,19.85,11546.76,9584.16,1962.59
317.82,22.09,15890.90,12020.30,3870.60
288.24,20.29,14411.84,10848.90,3562.94
152.29,22.80,7614.41,8471.89,-857.49
259.91,21.24,12995.65,10520.98,2474.67
376.85,18.76,18842.61,12071.41,6771.20
342.44,19.01,17122.20,11508.40,5613.80
351.64,18.55,17582.06,11521.21,6060.85
344.60,22.44,17229.76,12731.03,4498.73
257.73,19.19,12886.36,9945.76,2940.60
189.29,18.40,9464.61,8483.56,981.06
247.64,20.64,12381.97,10111.17,2270.80
383.99,19.81,19199.75,12605.28,6594.47
460.47,20.59,23023.68,14480.75,8542.93
298.77,23.78,14938.28,12104.53,2833.75
127.86,21.83,6392.86,7790.63,-1397.77
205.85,20.05,10292.35,9128.06,1164.29
260.52,17.18,13025.97,9476.54,3549.42
316.39,19.00,15819.43,11011.41,4808.02
177.51,21.42,8875.40,8802.59,72.81
432.68,17.66,21634.21,12640.30,8993.91
270.90,24.28,13544.98,11577.97,1967.01
416.37,20.03,20818.71,13339.49,7479.22
367.49,20.10,18374.62,12385.75,5988.87
360.12,18.67,18006.25,11722.35,6283.90
322.62,20.99,16131.17,11772.99,4358.19
327.21,17.68,16360.37,10786.33,5574.03
329.82,24.33,16491.22,13024.56,3466.66
327.66,22.63,16382.82,12416.41,3966.42
311.05,21.97,15552.55,11833.35,3719.20
467.03,17.22,23351.61,13041.89,10309.71
353.66,20.41,17682.77,12218.40,5464.37
366.42,22.42,18320.87,13214.41,5106.46
398.99,21.19,19949.51,13453.09,6496.42
231.34,18.00,11567.19,9163.21,2403.98
181.88,18.70,9094.00,8401.12,692.88
296.55,19.10,14827.46,10662.94,4164.52
302.84,18.79,15141.81,10691.24,4450.57
383.10,23.06,19155.03,13833.37,5321.67
288.42,16.16,14421.08,9660.31,4760.77
314.71,21.31,15735.58,11707.08,4028.50
305.49,17.42,15274.48,10320.22,4954.26
155.28,18.08,7764.16,7807.13,-42.97
324.55,15.98,16227.48,10186.48,6041.01
382.71,18.90,19135.59,12233.98,6901.61
212.25,23.02,10612.50,9886.30,726.19
319.85,20.53,15992.58,11566.44,4426.14
319.69,17.60,15984.57,10627.62,5356.96
214.61,22.03,10730.36,9728.72,1001.64
199.38,22.46,9969.18,9478.67,490.50
